INDICATOR,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2013,2013,37.00817,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2014,2014,36.91497,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2015,2015,38.17944,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2016,2016,37.34274,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2017,2017,38.65092,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SRB,Serbia,2018,2018,40.08242,,
20402,Researchers (FTE) - Engineering and technology,MEX,Mexico,2003,2003,12440,,
20462,Researchers (FTE) - Female - Engineering and technology,ALB,Albania,2008,2008,9.8,,
20462,Researchers (FTE) - Female - Engineering and technology,IND,India,2005,2005,5613,,
20462,Researchers (FTE) - Female - Engineering and technology,IRQ,Iraq,2011,2011,675,,
20462,Researchers (FTE) - Female - Engineering and technology,IRQ,Iraq,2014,2014,131,,
20462,Researchers (FTE) - Female - Engineering and technology,IRQ,Iraq,2015,2015,195.72056,,
20462,Researchers (FTE) - Female - Engineering and technology,IRQ,Iraq,2016,2016,190.88333,,
20462,Researchers (FTE) - Female - Engineering and technology,IRQ,Iraq,2017,2017,285.74833,,
20462,Researchers (FTE) - Female - Engineering and technology,IRQ,Iraq,2018,2018,348.25,,
20462,Researchers (FTE) - Female - Engineering and technology,MLI,Mali,2006,2006,10,,
20462,Researchers (FTE) - Female - Engineering and technology,MLI,Mali,2015,2015,3.3,,
20462,Researchers (FTE) - Female - Engineering and technology,MLI,Mali,2017,2017,1.5,‡,UIS Estimation
20462,Researchers (FTE) - Female - Engineering and technology,MOZ,Mozambique,2006,2006,1,,
20462,Researchers (FTE) - Female - Engineering and technology,MOZ,Mozambique,2010,2010,58.03,,
20462,Researchers (FTE) - Female - Engineering and technology,MOZ,Mozambique,2015,2015,23.4,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2003,2003,19.22635,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2004,2004,18.98229,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2005,2005,23.32565,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2006,2006,22.57238,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2007,2007,42.79725,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2008,2008,20.20703,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2010,2010,21.92163,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2011,2011,21.61412,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2012,2012,19.73975,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2013,2013,20.18884,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2014,2014,19.11465,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2015,2015,20.1883,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2016,2016,18.98024,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,POL,Poland,2017,2017,20.09657,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2005,2005,26.60934,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2006,2006,25.95186,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2007,2007,25.61651,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2008,2008,25.48652,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2009,2009,25.13163,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2010,2010,24.31886,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2011,2011,23.53663,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2012,2012,23.97736,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2013,2013,24.53193,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2014,2014,23.90753,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2015,2015,24.61105,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2016,2016,24.64578,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TUR,Turkey,2017,2017,25.44415,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ALB,Albania,2008,2008,24.62312,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,DZA,Algeria,2005,2005,32.39437,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,DZA,Algeria,2017,2017,41.96632,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,COL,Colombia,2013,2013,22.97297,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,COL,Colombia,2014,2014,21.94175,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,COL,Colombia,2015,2015,23.43499,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,COL,Colombia,2016,2016,26.19048,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,COL,Colombia,2017,2017,26.19048,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ETH,Ethiopia,2005,2005,3.94737,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ETH,Ethiopia,2007,2007,3.27869,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ETH,Ethiopia,2013,2013,9.45488,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ETH,Ethiopia,2017,2017,13.70647,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2008,2008,25.27473,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2009,2009,48.27586,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2010,2010,48.27586,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2011,2011,41.17647,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2012,2012,38.29787,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2013,2013,25,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2014,2014,33.80282,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2015,2015,43.28358,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2016,2016,28.57143,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GTM,Guatemala,2017,2017,21.73913,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IND,India,2005,2005,10.15248,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRQ,Iraq,2011,2011,25.19597,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRQ,Iraq,2014,2014,32.5062,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRQ,Iraq,2015,2015,33.4614,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRQ,Iraq,2016,2016,34.67363,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRQ,Iraq,2017,2017,35.70585,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,IRQ,Iraq,2018,2018,38.77976,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LSO,Lesotho,2009,2009,16.66667,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LSO,Lesotho,2015,2015,14.69451,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2004,2004,27.80469,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2006,2006,29.18502,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2008,2008,35.14812,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2009,2009,46.00348,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2010,2010,43.11527,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2011,2011,42.42888,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2012,2012,46.86267,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MYS,Malaysia,2015,2015,47.20475,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLI,Mali,2006,2006,21.2766,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLI,Mali,2015,2015,15.94203,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLI,Mali,2017,2017,6.16776,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2005,2005,14.375,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2006,2006,12.94118,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2007,2007,14.36464,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2008,2008,18.45238,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2009,2009,18.83117,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2010,2010,11.67513,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2011,2011,10.34483,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2012,2012,17.97753,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2013,2013,21.23552,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2014,2014,22.98387,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2015,2015,21.11554,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2016,2016,20.18927,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MLT,Malta,2017,2017,25.29412,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2007,2007,28.79684,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2009,2009,30.04115,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2011,2011,32.17391,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2013,2013,29.27632,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2014,2014,29.07801,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2015,2015,26.71958,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2016,2016,22.12885,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2017,2017,20.34384,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MDA,Republic of Moldova,2018,2018,21.36223,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAR,Morocco,2006,2006,22.21215,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAR,Morocco,2008,2008,16.51865,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAR,Morocco,2010,2010,27.0884,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MAR,Morocco,2011,2011,27.83099,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MOZ,Mozambique,2006,2006,4.7619,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MOZ,Mozambique,2010,2010,28.85916,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MOZ,Mozambique,2015,2015,24.38008,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2005,2005,7.86601,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2007,2007,11.68325,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2009,2009,11.60714,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2011,2011,11.8364,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2013,2013,15.51818,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2015,2015,22.37585,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PAK,Pakistan,2017,2017,21.10438,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PHL,Philippines,2005,2005,39.90826,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PHL,Philippines,2007,2007,40.19346,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PHL,Philippines,2009,2009,40.81174,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PHL,Philippines,2011,2011,41.07652,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PHL,Philippines,2013,2013,41.03237,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PHL,Philippines,2015,2015,43.40499,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2004,2004,19.14618,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2006,2006,43.7788,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2008,2008,20.29703,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2010,2010,24.1535,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2013,2013,25.49889,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2014,2014,29.49438,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LKA,Sri Lanka,2015,2015,35.30702,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2007,2007,7.69231,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2010,2010,10.86957,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2012,2012,7.77001,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2014,2014,13.15789,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2016,2016,9.28531,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2017,2017,8.72439,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TGO,Togo,2018,2018,9.70113,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2008,2008,36.9697,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2009,2009,34.68468,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2010,2010,35.05976,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2011,2011,32.75109,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2012,2012,33.03965,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2013,2013,33.47639,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2014,2014,34.87395,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2015,2015,36,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2016,2016,36.22047,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2017,2017,36.07843,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,URY,Uruguay,2018,2018,35.29412,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,VEN,Venezuela (Bolivarian Republic of),2008,2008,40.58172,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,VEN,Venezuela (Bolivarian Republic of),2009,2009,40.26846,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2011,2011,9.18,+,National Estimation
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2012,2012,1.3,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2013,2013,1.31,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2014,2014,3.15,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2015,2015,35.22,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2016,2016,27.51,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2017,2017,16.87,,
20462,Researchers (FTE) - Female - Engineering and technology,OMN,Oman,2018,2018,10.1828,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2011,2011,76.17,+,National Estimation
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2012,2012,157,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2013,2013,43.403,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2014,2014,181.07,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2015,2015,230.94,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2016,2016,90.23,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2017,2017,84.88,,
20402,Researchers (FTE) - Engineering and technology,OMN,Oman,2018,2018,78.23,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2011,2011,12.11561,+,National Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2012,2012,0.82803,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2013,2013,3.01822,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2014,2014,1.73966,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2015,2015,15.25071,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2016,2016,30.48875,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2017,2017,19.87512,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,OMN,Oman,2018,2018,13.01649,,
20402,Researchers (FTE) - Engineering and technology,MNE,Montenegro,2011,2011,131.9,,
20402,Researchers (FTE) - Engineering and technology,MNE,Montenegro,2013,2013,145,,
20402,Researchers (FTE) - Engineering and technology,MNE,Montenegro,2014,2014,128,,
20402,Researchers (FTE) - Engineering and technology,MNE,Montenegro,2015,2015,158.65,,
20402,Researchers (FTE) - Engineering and technology,MNE,Montenegro,2017,2017,103,,
20462,Researchers (FTE) - Female - Engineering and technology,MNE,Montenegro,2011,2011,46.1,,
20462,Researchers (FTE) - Female - Engineering and technology,MNE,Montenegro,2013,2013,47,,
20462,Researchers (FTE) - Female - Engineering and technology,MNE,Montenegro,2014,2014,42,,
20462,Researchers (FTE) - Female - Engineering and technology,MNE,Montenegro,2015,2015,48.79,,
20462,Researchers (FTE) - Female - Engineering and technology,MNE,Montenegro,2017,2017,40,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MNE,Montenegro,2011,2011,34.95072,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MNE,Montenegro,2013,2013,32.41379,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MNE,Montenegro,2014,2014,32.8125,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MNE,Montenegro,2015,2015,30.75323,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MNE,Montenegro,2017,2017,38.83495,,
20402,Researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2011,2011,1457,,
20402,Researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2015,2015,3007,,
20402,Researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2016,2016,2624,,
20402,Researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2017,2017,2781.6,,
20402,Researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2018,2018,2542.6,,
20402,Researchers (FTE) - Engineering and technology,GRC,Greece,2011,2011,8757,,
20402,Researchers (FTE) - Engineering and technology,GRC,Greece,2017,2017,12516.91,,
20402,Researchers (FTE) - Engineering and technology,CPV,Cabo Verde,2011,2011,8,,
20402,Researchers (FTE) - Engineering and technology,CPV,Cabo Verde,2014,2014,7,,
20462,Researchers (FTE) - Female - Engineering and technology,MWI,Malawi,2010,2010,12.2,,
20462,Researchers (FTE) - Female - Engineering and technology,KEN,Kenya,2010,2010,135,‡,UIS Estimation
20402,Researchers (FTE) - Engineering and technology,KEN,Kenya,2010,2010,1272,,
20462,Researchers (FTE) - Female - Engineering and technology,GRC,Greece,2011,2011,2691.19,,
20462,Researchers (FTE) - Female - Engineering and technology,GRC,Greece,2017,2017,3683.5,,
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2011,2011,3068.717,,
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2012,2012,3906.966,,
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2013,2013,4614.801,,
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2014,2014,4997.512,,
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2015,2015,5024,,
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2016,2016,5054,,
